,essay_id,pred,demographic_value,demographic_variable
623,2141000202,1.0,Economically disadvantaged,economically_disadvantaged
624,2141000245,1.0,Economically disadvantaged,economically_disadvantaged
625,2141000318,1.0,No,ell_status
626,2141000326,1.0,F,gender
627,2141000342,1.0,Not economically disadvantaged,economically_disadvantaged
628,2141000377,1.0,8,grade_level
629,2141000415,1.0,F,gender
630,2141000482,1.0,Hispanic/Latino,race_ethnicity
631,2141000504,1.0,No,ell_status
632,2141000636,1.0,Economically disadvantaged,economically_disadvantaged
633,2141000644,1.0,Economically disadvantaged,economically_disadvantaged
634,2141000687,1.0,Not identified as having disability,student_disability_status
635,2141000717,1.0,M,gender
636,2141000733,1.0,M,gender
637,2141000750,1.0,8,grade_level
638,2141000792,1.0,No,ell_status
639,2141001039,1.0,Economically disadvantaged,economically_disadvantaged
640,2141001101,1.0,M,gender
641,2141001195,1.0,Economically disadvantaged,economically_disadvantaged
642,2141001225,1.0,No,ell_status
643,2141001276,1.0,No,ell_status
644,2141001284,1.0,Economically disadvantaged,economically_disadvantaged
645,2141001349,1.0,8,grade_level
646,2141001390,1.0,Not economically disadvantaged,economically_disadvantaged
647,2141001446,1.0,Not identified as having disability,student_disability_status
648,2141001454,1.0,Not economically disadvantaged,economically_disadvantaged
649,2141001471,1.0,White,race_ethnicity
650,2141001535,1.0,Not economically disadvantaged,economically_disadvantaged
651,2141001560,1.0,M,gender
652,2141001616,1.0,Not identified as having disability,student_disability_status
653,2141001624,1.0,F,gender
654,2141001641,1.0,No,ell_status
655,2141001683,1.0,8,grade_level
656,2141001748,1.0,Not identified as having disability,student_disability_status
657,2141001764,1.0,8,grade_level
658,2141001870,1.0,No,ell_status
659,2141001934,1.0,Not economically disadvantaged,economically_disadvantaged
660,2141001951,1.0,Not economically disadvantaged,economically_disadvantaged
661,2141002001,1.0,Not identified as having disability,student_disability_status
662,2141002027,1.0,Not identified as having disability,student_disability_status
663,2141002043,1.0,Economically disadvantaged,economically_disadvantaged
664,2141002051,1.0,F,gender
665,2141002078,1.0,Not identified as having disability,student_disability_status
666,2141002116,1.0,White,race_ethnicity
667,2141002124,1.0,Economically disadvantaged,economically_disadvantaged
668,2141002132,1.0,Economically disadvantaged,economically_disadvantaged
669,2141002256,1.0,Economically disadvantaged,economically_disadvantaged
670,2141002299,1.0,M,gender
671,2141002302,1.0,8,grade_level
672,2141002361,1.0,Economically disadvantaged,economically_disadvantaged
673,2141002370,1.0,Not identified as having disability,student_disability_status
674,2141002396,1.0,M,gender
675,2141002426,1.0,Not economically disadvantaged,economically_disadvantaged
676,2141002477,1.0,8,grade_level
677,2141002493,1.0,8,grade_level
678,2141002523,1.0,No,ell_status
679,2141002531,1.0,No,ell_status
680,2141002621,1.0,8,grade_level
681,2141002639,1.0,Not economically disadvantaged,economically_disadvantaged
682,2141002663,1.0,F,gender
683,2141002728,1.0,Economically disadvantaged,economically_disadvantaged
684,2141002736,1.0,White,race_ethnicity
685,2141002906,1.0,Not identified as having disability,student_disability_status
686,2141002922,1.0,M,gender
687,2141002965,1.0,No,ell_status
688,2141003058,1.0,Not identified as having disability,student_disability_status
689,2141003066,1.0,F,gender
690,2141003082,1.0,No,ell_status
691,2141003147,1.0,F,gender
692,2141003244,1.0,M,gender
693,2141003287,1.0,No,ell_status
694,2141003325,1.0,No,ell_status
695,2141003414,1.0,Economically disadvantaged,economically_disadvantaged
696,2141003465,1.0,Identified as having disability,student_disability_status
697,2141003473,1.0,No,ell_status
698,2141003481,1.0,White,race_ethnicity
699,2141003503,1.0,Not economically disadvantaged,economically_disadvantaged
700,2141003511,1.0,F,gender
701,2141003554,1.0,8,grade_level
702,2141003571,1.0,8,grade_level
703,2141003597,1.0,Economically disadvantaged,economically_disadvantaged
704,2141003627,1.0,M,gender
705,2141003678,1.0,White,race_ethnicity
706,2141003716,1.0,Economically disadvantaged,economically_disadvantaged
707,2141003741,1.0,Economically disadvantaged,economically_disadvantaged
708,2141003805,1.0,Not identified as having disability,student_disability_status
709,2141003821,1.0,8,grade_level
710,2141003856,1.0,Not economically disadvantaged,economically_disadvantaged
711,2141003864,1.0,8,grade_level
712,2141003961,1.0,Asian/Pacific Islander,race_ethnicity
713,2141004003,1.0,M,gender
714,2141004046,1.0,Hispanic/Latino,race_ethnicity
715,2141004054,1.0,No,ell_status
716,2141004135,1.0,M,gender
717,2141004151,1.0,Not identified as having disability,student_disability_status
718,2141004178,1.0,Not identified as having disability,student_disability_status
719,2141004186,1.0,No,ell_status
720,2141004194,1.0,White,race_ethnicity
721,2141004216,1.0,No,ell_status
722,2141004232,1.0,M,gender
723,2141004241,1.0,Not economically disadvantaged,economically_disadvantaged
724,2141004283,1.0,White,race_ethnicity
725,2141004321,1.0,8,grade_level
726,2141004348,1.0,M,gender
727,2141004399,1.0,8,grade_level
728,2141004437,1.0,No,ell_status
729,2141004445,1.0,Economically disadvantaged,economically_disadvantaged
730,2141004470,1.0,White,race_ethnicity
731,2141004496,1.0,Not identified as having disability,student_disability_status
732,2141004607,1.0,No,ell_status
733,2141004631,1.0,F,gender
734,2141004682,1.0,Not identified as having disability,student_disability_status
735,2141004691,1.0,No,ell_status
736,2141004704,1.0,F,gender
737,2141004798,1.0,No,ell_status
738,2141004810,1.0,F,gender
739,2141004828,1.0,No,ell_status
740,2141004852,1.0,No,ell_status
741,2141004887,1.0,F,gender
742,2141004895,1.0,Not identified as having disability,student_disability_status
743,2141004917,1.0,M,gender
744,2141004950,1.0,Not identified as having disability,student_disability_status
745,2141004968,1.0,Economically disadvantaged,economically_disadvantaged
746,2141005018,1.0,Hispanic/Latino,race_ethnicity
747,2141005034,1.0,F,gender
748,2141005051,1.0,White,race_ethnicity
749,2141005115,1.0,Not economically disadvantaged,economically_disadvantaged
750,2141005123,1.0,Not identified as having disability,student_disability_status
751,2141005158,1.0,Not identified as having disability,student_disability_status
752,2141005174,1.0,No,ell_status
753,2141005212,1.0,White,race_ethnicity
754,2141005239,1.0,No,ell_status
755,2141005255,1.0,Not economically disadvantaged,economically_disadvantaged
756,2141005280,1.0,Not identified as having disability,student_disability_status
757,2141005298,1.0,Hispanic/Latino,race_ethnicity
758,2141005344,1.0,Economically disadvantaged,economically_disadvantaged
759,2141005352,1.0,Asian/Pacific Islander,race_ethnicity
760,2141005361,1.0,No,ell_status
761,2141005409,1.0,Not economically disadvantaged,economically_disadvantaged
762,2141005417,1.0,8,grade_level
763,2141005441,1.0,No,ell_status
764,2141005492,1.0,Not identified as having disability,student_disability_status
765,2141005531,1.0,F,gender
766,2141005557,1.0,M,gender
767,2141005573,1.0,Black/African American,race_ethnicity
768,2141005620,1.0,No,ell_status
769,2141005646,1.0,Not economically disadvantaged,economically_disadvantaged
770,2141005654,1.0,Not identified as having disability,student_disability_status
771,2141005662,1.0,Economically disadvantaged,economically_disadvantaged
772,2141005719,1.0,Economically disadvantaged,economically_disadvantaged
773,2141005727,1.0,M,gender
774,2141005816,1.0,F,gender
775,2141005824,1.0,White,race_ethnicity
776,2141005832,1.0,8,grade_level
777,2141005875,1.0,Not economically disadvantaged,economically_disadvantaged
778,2141005883,1.0,Not identified as having disability,student_disability_status
779,2141005891,1.0,No,ell_status
780,2141005905,1.0,8,grade_level
781,2141005981,1.0,Economically disadvantaged,economically_disadvantaged
782,2141005999,1.0,F,gender
783,2141006014,1.0,Hispanic/Latino,race_ethnicity
784,2141006073,1.0,Not economically disadvantaged,economically_disadvantaged
785,2141006081,1.0,8,grade_level
786,2141006090,1.0,Not identified as having disability,student_disability_status
787,2141006111,1.0,No,ell_status
788,2141006120,1.0,No,ell_status
789,2141006138,1.0,M,gender
790,2141006146,1.0,Not identified as having disability,student_disability_status
791,2141006162,1.0,M,gender
792,2141006201,1.0,Economically disadvantaged,economically_disadvantaged
793,2141006235,1.0,Not identified as having disability,student_disability_status
794,2141006278,1.0,White,race_ethnicity
795,2141006324,1.0,No,ell_status
796,2141006332,1.0,Not identified as having disability,student_disability_status
797,2141006391,1.0,Not identified as having disability,student_disability_status
798,2141006421,1.0,Economically disadvantaged,economically_disadvantaged
799,2141006448,1.0,White,race_ethnicity
800,2141006499,1.0,No,ell_status
801,2141006537,1.0,No,ell_status
802,2141006545,1.0,Not identified as having disability,student_disability_status
803,2141006600,1.0,8,grade_level
804,2141006618,1.0,Not economically disadvantaged,economically_disadvantaged
805,2141006634,1.0,F,gender
806,2141006723,1.0,Not identified as having disability,student_disability_status
807,2141006740,1.0,Not economically disadvantaged,economically_disadvantaged
808,2141006782,1.0,8,grade_level
809,2141006804,1.0,8,grade_level
810,2141006812,1.0,Yes,ell_status
811,2141006847,1.0,Yes,ell_status
812,2141006898,1.0,White,race_ethnicity
813,2141006961,1.0,F,gender
814,2141006979,1.0,Not economically disadvantaged,economically_disadvantaged
815,2141007045,1.0,White,race_ethnicity
816,2141007053,1.0,F,gender
817,2141007088,1.0,No,ell_status
818,2141007118,1.0,Economically disadvantaged,economically_disadvantaged
819,2141007151,1.0,Not identified as having disability,student_disability_status
820,2141007177,1.0,Not identified as having disability,student_disability_status
821,2141007207,1.0,Not economically disadvantaged,economically_disadvantaged
822,2141007258,1.0,Not economically disadvantaged,economically_disadvantaged
823,2141007266,1.0,M,gender
824,2141007355,1.0,Not economically disadvantaged,economically_disadvantaged
825,2141007371,1.0,Black/African American,race_ethnicity
826,2141007380,1.0,M,gender
827,2141007428,1.0,M,gender
828,2141007444,1.0,No,ell_status
829,2141007452,1.0,No,ell_status
830,2141007568,1.0,Not identified as having disability,student_disability_status
831,2141007584,1.0,No,ell_status
832,2141007614,1.0,8,grade_level
833,2141007657,1.0,M,gender
834,2141007665,1.0,8,grade_level
835,2141007703,1.0,Not identified as having disability,student_disability_status
836,2141007754,1.0,Not economically disadvantaged,economically_disadvantaged
837,2141007762,1.0,8,grade_level
838,2141007801,1.0,White,race_ethnicity
839,2171000022,1.0,Not identified as having disability,student_disability_status
840,2171000049,1.0,Asian/Pacific Islander,race_ethnicity
841,2171000111,1.0,Economically disadvantaged,economically_disadvantaged
842,2171000138,1.0,American Indian/Alaskan Native,race_ethnicity
843,2171000162,1.0,White,race_ethnicity
844,2171000171,1.0,No,ell_status
845,2171000227,1.0,White,race_ethnicity
846,2171000251,1.0,F,gender
847,2171000260,1.0,Hispanic/Latino,race_ethnicity
848,2171000341,1.0,M,gender
849,2171000367,1.0,Hispanic/Latino,race_ethnicity
850,2171000375,1.0,8,grade_level
851,2171000383,1.0,8,grade_level
852,2171000430,1.0,M,gender
853,2171000448,1.0,Not identified as having disability,student_disability_status
854,2171000545,1.0,8,grade_level
855,2171000596,1.0,Not economically disadvantaged,economically_disadvantaged
856,2171000634,1.0,Yes,ell_status
857,2171000651,1.0,Not identified as having disability,student_disability_status
858,2171000677,1.0,White,race_ethnicity
859,2171000731,1.0,Hispanic/Latino,race_ethnicity
860,2171000758,1.0,Not identified as having disability,student_disability_status
861,2171000791,1.0,8,grade_level
862,2171000812,1.0,Not identified as having disability,student_disability_status
863,2171000821,1.0,8,grade_level
864,2171000839,1.0,White,race_ethnicity
865,2171000863,1.0,No,ell_status
866,2171000871,1.0,Not identified as having disability,student_disability_status
867,2171000936,1.0,Hispanic/Latino,race_ethnicity
868,2171000952,1.0,Not identified as having disability,student_disability_status
869,2171001045,1.0,No,ell_status
870,2171001088,1.0,Yes,ell_status
871,2171001100,1.0,M,gender
872,2171001177,1.0,No,ell_status
873,2171001207,1.0,F,gender
874,2171001258,1.0,No,ell_status
875,2171001347,1.0,Not identified as having disability,student_disability_status
876,2171001355,1.0,M,gender
877,2171001428,1.0,Black/African American,race_ethnicity
878,2171001479,1.0,Yes,ell_status
879,2171001541,1.0,Not identified as having disability,student_disability_status
880,2171001568,1.0,Not economically disadvantaged,economically_disadvantaged
881,2171001622,1.0,No,ell_status
882,2171001657,1.0,Not identified as having disability,student_disability_status
883,2171001665,1.0,F,gender
884,2171001711,1.0,Economically disadvantaged,economically_disadvantaged
885,2171001801,1.0,Not identified as having disability,student_disability_status
886,2171001819,1.0,Economically disadvantaged,economically_disadvantaged
887,2171001827,1.0,,economically_disadvantaged
888,2171001860,1.0,F,gender
889,2171001886,1.0,Not identified as having disability,student_disability_status
890,2171001975,1.0,Not identified as having disability,student_disability_status
891,2171002017,1.0,Economically disadvantaged,economically_disadvantaged
892,2171002033,1.0,Not economically disadvantaged,economically_disadvantaged
893,2171002106,1.0,Not economically disadvantaged,economically_disadvantaged
894,2171002157,1.0,Not economically disadvantaged,economically_disadvantaged
895,2171002238,1.0,Not identified as having disability,student_disability_status
896,2171002246,1.0,F,gender
897,2171002335,1.0,Economically disadvantaged,economically_disadvantaged
898,2171002351,1.0,Economically disadvantaged,economically_disadvantaged
899,2171002378,1.0,8,grade_level
900,2171002394,1.0,M,gender
901,2171002408,1.0,Economically disadvantaged,economically_disadvantaged
902,2171002483,1.0,Not economically disadvantaged,economically_disadvantaged
